Contents,Label
estás algo nerviosa… ¿no estarás en uno de esos días?,1
@toni_end seria mejor que dejasen de emitir esa basura ya  hay que evolucionar para bien y eso,0
"@bvillamor_gay ha sido un placer! muy profesionales  hoy en @ed_tve a las 19,39 ",0
@ivanmiguez_ lol miguez tu eres guapo no le hagas ni caso no ves que es vasca y alli no se folla pero no es culpa tuya ,1
no puedo creer que hace unos años era muy feliz,0
@1maaariii1 puebla es un caos aiudame,0
"días!!! entrena tu mente. vives como piensas. elige lo amable, lo bondadoso, lo consciente, lo sano, lo creativo, lo alegre.. besitos",0
"es muy raro el sentimiento que tengo ahora, aunque en fin... qué más dará ",0
"pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. en plan, si tienes la absurda idea de quedar conmigo, pagas tú todo. ",1
"mi último tweet del año. 2017 va a ser un año muy perro en muchos ámbitos. pero puedo con él, va a traer muchas cosas buenas",0
se busca kaori para el sábado del salón de murcia  en noviembre no quiero ir de kousei sola   rt pls https://t.co/hd3o4xoqgh,0
creo que cuando llegue al penúltimo capítulo de la serie y lo termine no voy a querer ver el último porque no quiero que se acabe ,0
"@juakyb me quedo tranquilo entonces, pero iré mirando la opción del coche ",0
cuándo se termine este contrato empezaré a buscar un nuevo depa y un gatito.,0
@ppteamkaren cuando hacen un helado galáctico,0
@diegopajaron @miguel_prat doble sub-campeón de europa  algo es algo jaja,0
"te extraño como nunca, y no te tengo como siempre.",0
@luixuz yo también no te dí permiso de que te fueras y me dejaras sola con el bebé,0
"esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo ",0
@escolano y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por java rinden guay...pero microsoft y sus cosas ,0
... pues no tengo exámenes en esas 2 semanas de margen. ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la mgw? ,0
"gastar, malechor y basaltar son mas apropiados jajaj",0
cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar,0
@bettocantu los juegos de booktube me dejaron con muchos libros abiertos y quería cerrarlos antes de leer este creo que si la hago...,0
"a esta hora twitter esta lleno de gente sentimental, que no puede dormir y que se siente de la mierda que pasa aqui diablos",0
jugar con muñecas solo es para las niñas.,1
"@hijodeletras @megustaleermex mil gracias por el libro, desde cuando le tenía puesto el ojo",0
y se acabó diciembre mi mes favorito,0
@travel_gaia 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 relleno sugerido es de cajeta o cajeta con nuez,0
decidle a los de spoti que vuelvan a poner la versión acústica de creep  @radiohead,0
@sancareforma @pablitobarrera es por salud mental,0
@dani_xelcox la parte de acción se me hizo muy pesada. pero los momentos bonitos son muy bonitos ,0
@walkiriaflor pues no estaba bromenado,0
y llegoo @dominguezja para ponernos a gemeliers!! besos desde motril  @canalfiesta,0
.@enricaar @aurearamon @congreso_es @esquerra_erc @gabrielrufian el sigu escuela y administración trilingüe.  ¿le parece?  #somescola,0
"@mfollowill muchas gracias mark, si ya no puedo esperar , @swish41 y su tiro perfecto gracias por venir a méxico 🇲🇽 #mffl",0
¿en dónde consigo unos buenos nachos de pastor hoy 1 de enero?,0
"@sapitomen de me ntojaban más unos de canasta. jijiji háblame de tú, porfa",0
estos días me encuentro muy débil... espero que se me pase pronto!!! ,0
"estoy en el taco locovenden más sopas,carnes, bebidas que tacos solo hay de bistec, pastor y chorizo. ¿que clase de taco loco es esto?",0
"@contactocitibmx en la mañana habían retenido la compra en linea porque pensaban que era fraude con la tarjeta, pero ya lo resolvieron.",0
@seestrena #seestrenasietevidas sería un gato tipo garfield porqué soy un poco vago y porqué me encanta la lasaña!! ,0
@__beatriizzzz fresquita... lo único malo fue que nos quitaron el banco bueno ,0
"mateo, estate quieto sólo era 1 segundo, sólo 1 #noqueriafoto #felizdia…",0
@luis_callejo hola luis!! vendrás a barcelona a promocionar #tardeparalaira ?? un abrazo crack y feliz día! ,0
"vale ya funciona aleluya he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto ",0
@putaqueen7 esta la página petada desde hace días ,0
"hoy he visto cazafantasmas por fin. aunque no ha sido un peliculón (para mi), me ha mantenido entretenido las dos horas que dura ",0
"#eneneroyo estaré más al pendiente de mi familia, mis fans y estaré al pendiente de sus mensajes pequeños amores",0
@claranyannyan y lo bonitas que las tienes? ,1
"@liebehaeschen nop, este crush era nuevo y no había hablado de él aquí para no salarme era muy perfecto para mi peronirogarle",0
"@darkanhell son previsores, es por si algún día llega un auto por allá ok, no...",0
necesito una nueva mejor amiga xq mi mejor amiga está muy ocupada para mi,1
estoy a 7 de llegar a los 500 seguidores! gracias a todos !!!! arriba el se !!!! arriba yo pero de unas vergas ricas,0
"eres bien divertida y me das mucha risa, siempre andas de buenas y eso me agrada, eres muy buena persona, ya no tengas tantos crushes",0
el in memoriam de los oscares va a estar muy cargado este año. desde david bowie en enero hasta carrie fisher en diciembre,0
"#quierounanovia no gracias, soy homosexual.",0
@koenmajr20 probando nuevos morning show! @exafm me aburre ya! se ha vuelto demasiado tonto el programa! extraño a @cecidelacueva,0
ya me cansé de ver los juegos de la #lmb que se terminen muy noche.. piensan que uno no va a trabajar al día siguiente. o que pedo???,0
"@hollagher si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier fnac vale. ",0
pues yo leo que a muchos luke cage les ha parecido malita. pero uno ve y tiene un 8.2 de promedio en rt. al menos abre al debate,0
¿por qué no le cortas el cabello si es un niño?,1
"@psychoviolence_ voy a estar muchísimas más veces por barcelona!!! estos días los tengo un poco complicados para quedar, te informaré",0
@pagano656 #noanoastyle es uno de los mejores luchadores que ha llegado a @luchalibreaaa yo tengo el gusto de seguirlo hace 4 años,0
"@anayainfantil @ayuntamientoibi @bibliotecaibi sí, perfecto, pero mi duda es si hay límites de edad para presentarse al concurso. gracias ",0
la verdad hoy fue una noche bastante aburrida espero poder salir mañana,0
"#eslaultimavezquetedigo que lo que siento por ti, no lo siento por nadie más ¡entiéndelo carajo! santiago olavarría",0
"@falcaide muchas gracias, francisco!! feliz día ",0
"@slcuervo no se valora el potencial del español como lengua informativa en internet, negocio que se le escapa entre los dedos a españa. ",0
@slow_dancer_ totalmente  pobre gappy... que inocente es  no sabe con quien se ha encontrado.,1
"gracias por ser mi sorpresa y ser tan genial, nos vemos pronto seguro @antonlofer ",0
"@panadespb @denebgabe @veucat @rorschargos que @tv3 es plural?? cuantas horas, del otro idioma oficial, emite?, no es de todos los cat? ",0
@jenifersaucedo_ así es pero somos mas personas honradas! que se note,0
"maldito jet lag, acabo de despertar a las 2 am",0
@salvaroj la experiencia en mi centro es que los docentes (en la medida de nuestras posibilidades) las llevamos a cabo habitualmente ,0
@nonnes78 hola guapísima! nos encantaría hablar contigo por dm.. se puede pasar? ,1
"otra noche... buenos días, alguien sabe por cuantas mas pasare?!?!",0
porque the city? alcohol adulterado y exceso de gente. es pesimo! he ido 2 veces y las dos me la pase del asco. no quiero ir otra vez,0
"¿cómo que no voy a ver a sputnik, tampoco me voy a ir a aguascalientes, los rebel ya tocaron y a little va mi ex? y los boletos de la wwe",0
me pone muy nerviosa que la gente no entienda que a veces puedo bromear ,0
los reyes magos me trajeron una cruda que,0
"y maldita sea, me convertí en quien menos queria ser. en la peor versión de mi, cuestión de cambio para un 2017 lleno de positivismo...",0
creo que no enseñan griego en el departamento de lenguas extranjeras,0
plan perfecto para terminar el fin de semana. @athleticclub - @fcbarcelona_es. después @villarrealcf - @sevillafc ,0
"@jcagmty es posible que baje la gasolina, los impuestos, el dolar y la canasta?plis jajaja",0
@laura_jovi pues floki será el siguiente  muchas gracias por haberme ayudado ,0
@beautyblog_es @isasaweis @_anamilan_ ohhhhh eso tiene que ser muy divertido  me imagino que los hombres están vetados no?,1
@piojitopersa aguante los fritos con mateeeees linda!!! (quiero fritos ahora ahre) encima estoy tomando mates ahre,0
hay videos que no se envían porque no tengo espacio en el móvil así que lo siento ,0
(6:30 am) -viridiana dónde estás? no piensas llegar! no tienes llenadera!- yo: mamá estoy dormida en mi cuarto mamá: ah sí ya te vi,0
"y así, con tu gran ocico cerrado es como te ves más o menos bonita",1
no está chido empezar el año con lesión de tobillo,0
"obviamente las preguntas tienen que ir en el e-mail, no encima del vídeo ni nada parecido, sino no podré usarlo ",0
desde que he vuelto a mi casa se llevan todos bien porque cada vez que pasa algo me echan la culpa a mí y se quedan tan tranquilos ,0
hoy toca escuchar a #miguelrios con otros grandes artistas...  #insurrección...,0
@marthaor2010 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 relleno sugerido es de cajeta o cajeta con nuez,0
@lorainthepanda @_girlpride_ @sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo ,1
serías tan dispersa en no darte cuenta q tenías ganas de hacer pipí.. qué bonito tu mundo no regreses a éste de no ser necesario; calita,1
@micaelarusso_ me ha pasado algo similar te entiendo cariño ,0
"@cris_potterhead de verdad, ya sé que no nos hemos visto en persona, pero q si te quedas más tranquila, yo voy contigo un día de estos ",1
mi abuelo no sabía que tenía segundo nombre,0
"quiero teñirme el pelo, pero a la vez no, y tampoco sé de qué color, solo sé que quiero hacer algo y es muy sad ",0
final copa libertadores en bal! la última final de bradinho... https://t.co/rznuvpna5d,0
@realba74 @intersered genial rebeca !! este era mi deseo al escribirlo. seguiré escribiendo en esta linea práctica ,0
lo siento mucho perder un abuelo es uno de los dolores mas hondos posibles. mucha fuerza para ti. @urielcastillo93,0
@ruestern a mí ponme lluvia y quítame grados. ,0
primer día de trabajo y estoy que me muero de enferma alv,0
"@_artificialred_ gracias tocaya  pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",1
gracias tormenta por aparecer justo cuando me voy a meter en cama solita ,0
@tidxs_ ay  mejor eso que nada no?,0
"qué feo ha de ser que tu novi@ se vaya de viajey tu estes de que: me muero por que regreses, ya no puedo vivir asi y esas cosas, apoyalo",1
"@itzeelf18 ¡con mucho gusto! de entrada, por aquí los mejores deseos para el año que ya llega.",0
de verdad hay que esperar hasta el verano que viene para ver la nueva temporada de juego de tronos?? que habremos hecho para merecer esto ,0
"al esperar ese mensaje se decide cual será mi siguiente paso en el destino!,, que nervios",0
"que #rajoy no logre la #investidurarajoy no es noticia, lo contrario sí... pero serán becarios los que están en prácticas ",0
@claunavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida ,0
.@ugmadrid la recomendación en nuestra. ¡nada mejor que una buena partida de paintball! ,0
@chanquetefest porq si no es posible ir con ellos necesito encontrar otro alojamiento por mi cuenta. ¿podríais contestar por favor? thks ,0
¿alguien es tan amable de ir a hacerme la compra mañana? estoy de un bajón y de antojos que… https://t.co/z5qc6tiobc,0
ultimo día de vacaciones ya el lunes a la escuela noooo!,0
ayer fue cumpleaños del amor de mi vida que ya no está en mi vida pero que fue y será un buen amor en mi vida. ojalá la haya pasado feliz,0
@almudenadiazact hombre no le pidas una resolución hd a mi pulso viejuno y con la cámara del movil  pero es pequeñita y chula ,0
"me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal ",0
@libertadzavala ¡gracias por las flores! ha sido gracias al esfuerzo de un gran equipo @annabrays @bikennia @claravadillo @yazapie y más,0
"lo peor es que yo me marché cuando @olvihormigos se empezó a relacionar con la gente de la disco, yo quería tomarme una copita con ella ",1
@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues? ,0
"gracias por todas las atenciones, el talento, y por soportarme este año! @marianaheag que siga el éxito y la mejor de las vibras!!",0
@mariobautista_ daría todo por un disco tuyo autografiado,0
a mi papá le regalaron una bolsa de café artesanal y un termo y estoy muy celosa porque a mi seguro me regalan una camiseta o asi.,1
@maferalatriste creo q el único,0
@cantabriamiguel @fabiana_tfp @elmundoes @larazon_es @elpais_espana n escarmentams a ver si van a ser mismas encueshshtasshs eh @ierrejon ,0
"y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",0
"a pesar de ser lunes y de que no inicie con el pie derecho, hoy nada me dará bajón, ando motivada con la tesis a dar el power amigos",0
"@eduardoramos95r descansa gordis, mañana nos vemos no tardes por favor si? sueña bonito, te amo muchísimo un besito en la frente",0
"y venga, cuando os veáis sin un puto duro, acordarse de mi guapis ",0
"@pwoblematique la edad jajaja ntc, pues no sé, supongo es normal digamos q me pasó igual pero con los videojuegos encontré mi máximo",0
tengo ganas de hacer un stream muy especial.. un 24horas pero con un objetivo... ,0
@apoyocr7 muy chulas esas gafas paula  y lo de guapa es talento innato tuyo :,1
"me encanta cuando alguien viene a comer, y cuando empiezan a hablar de mis decisiones académicas y tengo que irme para no explotar ",0
"@deibitbanon en el contrato institucional que tengo, 2gb son 9€/mes y 5gb 10€/mes. no había color   por cierto, acabo de agotarlos o_o",0
"omfg mi conductor de uber acaba de pasar por un bache gigante y ahora el coche va haciendo ruidos raros. pobre, le va a costar carísimo.",0
hay una exposición de cuadros y uno de ellos está estropeandose por el agua del aire acondicionado que le cae encima ,0
@sweetbiix pues ahí lo tienes. si tú no huyes entonces eres una luchadora y no una cobarde no? ,1
"@cscvalenciana @albert_rivera como mejor luchar contra la crisis, unidos o siempre enfrentados.  lo tengo claro.",0
"[comprendo que te molen mis tattoos, pero no te los hagas 'iguales' ]",0
@seelphy genial!! será la última parada antes del estreno en salas ,0
@ricky_xcx @aikoleru gracias!! ^-^ que pena pero a la próxima será,0
"@_tontonina porque somos de móstoles, salir de nuestro ambiente es difícil ",0
@ragnomuelle yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas ,0
"@edortaramirez un click más, scroll y a veces el usuario se queda un poco colgado sin saber bien lo que tiene que hacer ",0
"@lommx te amo porque te pones en su lugar a todos, eso mero! las mujeres somos las que tenemos que arreglar todo el changarro me cae",1
"@lucerogama tu foto de perfil me trae recuerdos, extraño escucharte",0
@marianagrarod @dctorre ya puedes ser feliz,0
#trendingestreno mi artista favorito es @leonbenaventetw para ver en el @dcodefest  @los40trending,0
estoy muy triste porque antes me llenaba con 2 pedazos de pizza y ahora con uno,0
"@netgakure se ve bie, pero noup! no se tan solo no lo veo muy natural",0
"cambiar el mejor sistema™ y la educación médica en españa será complicado, pero con gente como vosotros tengo fe  @dantachan @ariasemmap",0
de verdad ojalá hacerme fotos bonitas ,0
"mujer brincadora, ni en casa ni en misa",1
yo con un mensaje de buenos días y un corazón soy feliz ,0
estoy aburrida pero me invitan a lugares y me da flojera salir,0
"@femihard_ hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  pero se recomienda que salgan un ratito al día +",0
"buenos días!!! lo que has hecho con amor regresa a ti. la recompensa viene de arriba y llena tu corazón, no tu ego... besitos",0
@quinno_ bajón + ed sheeran llorera asegurada. me pasa ,0
los micromachismos son una tontería. hay cosas mucho más importantes por las que preocuparse,1
no soy fan del fut pero mi hermana me puso ver la final a partir del 1er tiempo extra y debo decir que estuvo muy buena #tigresvsamerica,0
calladita te ves más bonita,1
hoy queremos felicitar por su cumple a una de las mejores personas que hemos conocido gracia al #páde #rafaguerrero  @planetapadel  ,0
soñé que tenía una banda de rock céltico.,0
q los gp de la caixa (y otros) manipulen el ibex es una bendició gracias a ellos podemos arrañar alg son auténticos pardillos ,0
"10 años dedicándome al periodismo, y los que me faltan por cumplir 6 años en la f1 & ufc",0
"esta vez que tengo todo para ir , no estoy tan segura jajaj",0
#totalmentepayaso @psychooriginal uno de los mejores luchadores técnicos que he conocido espero que salgas triunfador este año,0
"@lucas_egea92 que bolsa tan poco ergonómica, ahi solo cabe un pepino del mercadona...ah que no es para ese tipo de pepinos no?...oki  jaja",1
"@antimadridvcf si juegan bien, pero no saben chutar, estamos apañados.  ninguno sabe chutar a gol en el valencia?",0
"@srmussel  yo el cinco termino los exámenes, tu dime un día y si quieres nos vemos en murcia o en tu pueblo ",0
@mabonitatuya1 @samemo11 huy qué rico! se ve que si te exitabas jeje,1
@1maaariii1 ¿te imaginas que ya saquearon todos los centros comerciales? y en donde vivo ay balazos..,0
"@xxleonxx67 en fin da igual, al final ya están así los asalariados, y amigo, se escribe elotadoras",0
y aveces necesito alguien con quien platicar,0
es neta lo de los tacos?,0
ayer iba a probarme el cosplay de nozomi chico y verme los primeros caps de diamond no ace... y no pude ,0
@mpamanes gracias por el comienzo con always be my baby (que aquí entre nos me dedicó mariah) time can\'t erase a feeling this strong,0
el espanyol interesado en aktí mel para reforzar su defensa esta temporada. llegaría por 2 millones del l-casei imunitas griego ,0
el principio ha sido súper iconic pero con tanto movimiento iba muerta la pobre  #vmas,0
me recomendais alguna silla gaming buena please ,0
"la soberbia no es nada buena, no confíes en el ni en ella!",0
hay alguien apuntando a mi ventana con un laser define pesadito ,0
denme una llenadera porque dicen que no tengo,0
"@_andresgomez_ asegúrate de que no es cuestión de tu dispositivo o conexión a internet. si es es así, envíanos un mail a info@wuolah.com ",0
"@lococamionero  otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. lee, los libros no muerden ",0
que triste que estas con alguien tan vacía,0
@dignarabieta ustedes venían enfiestados uno ya tenía vv más de cinco horas pues qué pues,0
"tengo hambre,pero si pido cena el chavo de la moto se va a mojar y seria mal pedo",0
"@alex_dieer ya ves eh, estaban amargados ",0
"todo el año perros be like: -gua guaafff argg guaaff a la verga puto guaf. en diciembre perros be like: -ay ay los cuetes, tengo miedo",0
@sofia_garciarmz la neta si esta bien feo entrar a las 7,0
"@satu_9r @laf1es no, pero dejarte la piel, ir 7º y descartar los puntos sí. lee el text carlos nos lo explicó muy clarito ",0
"[chavos no quiero ser pesimista pero siento que el kit no es pa'mi, ease qué no voy a ganar]",0
las manualidades no son para los chicos.,1
que entro al youtube i casi tots los videos son de haul material escolar i pos mira ,0
"@advystyles guitar ya sabes que hacer. el otro día estuve en llamada contigo por green. a ver si unas públicas, aún que sea malo... ",0
#stop. dios es bueno en todo tiempo,0
@rachel_green_ sí! el escenario muwi revellín es gratuito y abierto al público ,0
[neta que mi novio se fue al santo a esta hora? pa' esos novios mejor ando conmigo misma ya que soy bien antrera],1
"son 8:26 y yo ya me estoy visualizando en mi cama durmiendo, cuando salga de trabajar",0
"@crimsonghost__ tio entonces piensas que mosca es un insulto, yo creo que eso es un poco irrespetuoso a las pobres ",1
"a la mujer y a la burra, cada día una zurra",1
"@cmercadoo si, pero tu le vas al atlas, al ame y a no se cuantos mas... sorry por los acentos, este teclado del ipad me tiene loca",0
"lo bueno que tengo amigas si no, ni hablaría con nadie más que contigo por whats benditas amigas las amo ya no hablo con niños jaja",0
soy mas complicado que una mujer jajajajaja,1
"tenía toda la intención de ir al gym, pero termine en los tacos pannin",0
@eduardoramos95r aquí ando me enferme de la garganta jajaja ntp sígue jugando amor te amo mucho! te extraño popochas,1
"#gasolinazo tema para ubicar nuestra realidad nacional, hasta el jefe nos pide nuestro punto de vista #horasad",0
@comunikaa2 me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión ,0
estoy pasando por una cuerda fina de inestabilidad emocional a gatas ,0
esperamos que disfrutes de este día con tus seres queridos #díadereyes #deliciaobelie,0
eso de echar de menos tu propia casa son leyendas urbanas ,0
@caspitoo pero eso no es abstracto ,0
"@eduardoramos95r yumi  te amo, estoy viendo la serie y tu?  también te extraño mañana te veo?",0
"la donna è mobile, qual piuma al vento, muta d'accento, e di pensiero",0
estoy esperando aún el directo de @zooevolution @willyrexyt @vegetta777,0
"-y te pidió perdón o algo? -no -no te habló? -no mamy -y tú a él? -menos, ahora lo odio -muy bien, ni se te ocurra hablarle",1
k desesperante es hablar con alguien que tarda mucho en contestar,0
@faustoponce @ivoox ok. gracias. ten un buen día.,0
"@sonrisachocolat gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan bello y enternecedor. mil besos ",0
@futbolero93 solo recuerda que iman es tranquila ,0
@anhela_ @maxferibar @elprogramadear @psoe así es compañera. un fuerte abrazo! ,0
still falling for you es genial omg aunque ver la cara de ellie con todos los retoques botoxiles me entristece ,0
estaba pensando en todas las cosas divertidas que quiero hacer este semestre y luego me acordé de lo que metí y pues no va a pasar,0
echo de menos las sudaderas y los pantalones largos ,0
"tengo mucho miedo de que los del sur no quieran venir a la an sólo porque es en cuu pls animense, yo los hospedo, los quiero mil",0
"—un café por favor. —el café, ¿lo va a querer solo? —no, sí quieres siéntate aquí a mi lado y me cuentas toda tu puta vida. — ay",1
"@livingjacob tu lo tienes facil, vives al lado de madrid ",0
"@vcatita al contrario, me creo poco porque según mi couchhhhhh ya debo de hacer 6k",0
no silencio lo que calla. es la vida suspendida hasta que brotan las ganas de bailarla. #creatividad https://t.co/vxmzt8avyj,0
"en ruso me quedé en nivel medio. la vida, el servicio social, el fin de la carrera hicieron que me separa por un rato de mi amors.",0
"a principios de septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis! ",0
@viajerosaccion jajajaja buena buena foto,0
"@brujadeltuiters . estas palabras, del poema, instantes, son de nadine stair. escritora norteamericana, a la q le gustan los helados.  ",0
¡hola @estrellalevante! una pregunta? la visita a la fábrica es gratuita o hay que pagar algo? un saludo bonicos y bonicas mios! ,0
de que color cojo las plumas de mis nuevas flechas??? ,0
el ballet es de chicas.,1
¿por qué las mujeres no necesitan tener coche propio? porque de la cocina al salón no hay tanta distancia,1
- yo mamá por qué nunca en dejaste disfrutar mi juventud? ya tengo 30 - mamá felipe llegabas borracho a los 17 años - yo ayñ mamá!!,0
@marinaytal te pico mucho. eres muy graciosa. me río con tus chistes de kk. me odias porque no me gusta suicide silence ,1
"yo mantendría que toby está vivo si no fuese por el tuit de keegs, por el insta de troian de hace unos días..... esas cosas sabéis ",0
"recorrí toda la ciudad en un dia con mi mejor amigo, que trip",0
#quisieraque la gente fuera eterna,0
"@ronan_coke @angelesuc1 @josecg96 @airatarra @andarellabcn muy triste, pero no olvidemos la inestimable colaboración del estado en ello  ",0
"entre mas creces, mas cuenta te das de cuan triste es la vida, de que no todo es bueno y de que nada es eterno. bendita infancia",0
"amo mi carrera,pero aun no es fácil aguantar las decepciones que tengo que pasar antes de un si",0
@msvelouria21 pero pero porque eres muy guapa ,1
"@esgarrtam ¡gracias a ustedes! en verdad siempre se lucen en sus conciertos, nos hicieron muy felices miles de besos y abrazos",0
@paloma_cv12 el club de la comedia se ha quedado demasiado grande #monologuista jaja ,0
"@javier_depecos otro para ti javier, me ha hecho mucha ilusión tu respuesta. gracias de corazón  feliz noche.",0
la biblioteca está cerrada y tengo que estar en el sol,0
me acorde cuando era niño y me trajeron un balón y eso hizo que amara algo y hasta ahora me apasiona el fútbol,1
@lugnica_ estoy conectado y listo. cuando quieras me le pasas. mi ac te lo repito es 2294-6239-5875 ,0
"#pierdomuchotiempoen hacerle caso a los chismes, críticas, malos comentarios hacia mi persona es mi vida, no la de ustedes",0
"severus snape -pobresito -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",0
"hola qué tal, yo esta noche me tengo que curar sola los puntos y soy muy inútil para quitarme incluso el apósito  todo bien.",0
en plan bonito  porque yo no,0
"oye niña, qué no te buscan en tu casa? no tienes ni mayor de edad. yo llego 30 min después de la hr acordada y me súper regañan.",1
"@tu_ps4 @comunidadff pues perfecto, una buena cerveza entra siempre bien ",0
sólo quería hablar con gente en verda ,0
"si me dieran cualquier deseo del mundo,solo pediría una sola cosa ... regresar el tiempo , tengo mis dudas sobre dios pero.. ayúdame!",0
"@santicid ay, gracias. lo malo es que ese es solo para primer viaje. pero mil gracias igualmente ",0
que pinche chiste tiene estar medio alto si todos aquí están bien pigmeos,0
"@lajosa la tradicional #roscadereyes de #bisquetsobregón tiene un gran sabor, visita tu unidad favorita. ¡te esperamos!",0
@wgwillyg el mejor bae que he tenido ,0
@migferdi en toda españa ahora mismo ,0
@vegetta777 @willyrexyt @bystaxx  que tal en el concierto  os lo pasasteis genial?,0
@guzmannavarro08 @saezmanu10 plan c de capullos mejor ,1
"@plladictos i need you help! siento que soy la úmica que no a superado gossip girl, como tu con stelena asi de mal estoy...",0
@soyrosalet @swarmapp linda noche ross extraño escuchar tu voz saludos desde playas de rosarito baja california,0
"@zonammorpg sugerenci ¿podríais hacer un top (o, al menos, alguna recomendación) de los mejores mmorpgs para dispositivos móviles? ",0
"me da culo caminar de noche por anahuac city, ni pedo, gym time",0
primer día de la operación bikini 2017 superado.. i can!  #altafitdonosti #objetivospartan2017,0
@lokimondrak la verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres ,1
hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo ,0
"@bigotingos ilustres, jose. qué fácil salen los insultos viendo cómo hemos empezado burgos y murcia ",0
"por cierto, @carbonelljulia, este año estoy en el grupo 2 de interpretación, así que no te veo tampoco en las dos horas esas ",0
ando bien adolorido de mi espalda,0
estoy comenzando la última temporada de himym,0
@dhasiawezka yo creo que seria muy bonito entrar a tu tw y ver ese te sigue,0
"amigos, neta muy neta, hay una probabilidad de irme pa la cdmx, alcen las manos y pídanle a diosito",0
"y pues... mis reyes ahora se distribuyen a lo largo del año mis iphones, mi apple watch, mis beats... ️️",0
la lencha de mi proveedor de cristal me esta acosando y me tengo que dejar para que si me de el material rapido  dios mio,1
"@samm_bntz bebé, no sé si sea error de dedo cuando ando de chismosa o es que a leos y a ti, no los quieren en mi lista de amigos en insta",1
"es taaaaaan triste que teoría de juegos este en mi plan de estudios en la uam, pero no en el campus al que voy a licitar en españa.",0
@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical ,0
"shit se fue, voy a por un pitaso ",1
"aparentemente superados los efectos de la venganza de moctezuma, cogemos camino a chiapas ... porque mucha historia nunca es suficiente",0
@lejosdelmarfilm @veronikamoral verónika es una gran actriz y sobretodo una maravillosa persona!! deseando verla ahí!! besos! ,0
lo malo de estar enferma es que la comida no me sabe a nada,0
"@kidrauhlsolotu mira,así haces ejercicio jajaja ",0
las chicas deben verse siempre bonitas.,1
silvia pesada deja de dar rt que me sale doble notificación ,0
hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. por algo no somos todos iguales ,0
"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva ",0
@prxttytimebomb @emimartinez_98 si es que odio a muerte a la nueva harley que quieres ,1
"@paulitm paulina, confirmamos que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",0
yo esperaba encontrar un boleto para ir al partido de mis spurs vs suns en la cdmx de bajo de mi arbolito,0
me gustabas para ver películas y series acostados pero preferías a tus amigos,0
me falta 12.32% para acabarme just cause 2. este si es juego y no mamadas de yirs ni fifa papi. ojalá tuviera just cause 1 en el xbox,0
quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,1
"@edo_diaz ¡hola! hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",0
@elordenmundial @luisalisferrer @bbcworld ninguno obligatorio si tienes polla ,1
"@aaron_np @ojerafarlopera_ @livetodie77 @nerea_rmcf93 no tenemos para cerveza, somos pobres y sucios. no nos dejan entrar al bar ",0
@cesarcpi @bl3ssur @retrotrainer búscame un zapdos de esos legales que tanto te gustan wapo  ,0
@enekoolabuenaga seguramente no podré estar online hasta mañana ,0
"@silversunrhythm bueno, los miserables es un libro pesado o el silmarillion, y amo los dos, así que valdrá la pena ",0
"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",0
@tonsqueaxel @youtube te extraño como loca,1
"@alma13 ha sucedido que familiares cobran por el pensionista y les roban. incluso hay denuncias al respecto, cuidemos a los pensionistas",0
